latitude,longitude,historic,start_date,ref:mhs,wikidata,name,mhs:inscription_date,wikipedia
46.8503,3.2658,place_of_worship,christian,PA00112910,Q22965262,,1971-03-19 ,
47.5292,3.0744,place_of_worship,christian,PA00112999,Q3580840,Église Saint-Amand,1975-08-27 ,fr:Église Saint-Amand de Saint-Amand-en-Puisaye
47.244249,4.073165,wayside_cross,16C,PA00112899,Q22965253,Croix,1932-10-04 ,
47.2933,3.1453,,13C,PA00112843,Q2961258,Chartreuse de Bellary (ancienne),1971-10-20 ,fr:Chartreuse de Bellary
47.283596,3.593535,place_of_worship,christian,PA00112895,Q22965248,,1927-02-22 ,
47.243387,3.314583,place_of_worship,christian,PA00113060,Q22965573,Église Notre-Dame,1990-03-07 ,
47.466787,3.522631,,20C,PA58000042,Q22979716,"Ancienne usine de la Société des produits chimiques de Clamecy, usine Rhodia, actuelle usine Solvay",2014-06-24 ,
46.9912,3.1651,monastery,abbey,PA00112934,Q2820594,Abbaye de Fontmorigny (ancienne),1946-04-29 ,fr:Abbaye de Fontmorigny à Nevers
47.4551,3.5361,yes,,PA00112794,Q22965165,Chapelle de Saint-Lazare,1929-05-16 ,
47.460072,3.524321,yes,,PA00112849,Q22965206,Chapelle des évêques de Bethléem (ancienne),1927-10-24 ,
47.336609,3.065431,place_of_worship,christian,PA00113028,Q22965438,,1914-05-09 ,
47.087591,4.038676,,,PA00112905,Q22965257,"Pierre à pétroglyphes, dite Pierre du pas de l'âne, dans la forêt de Planches-du-Morvan",1928-02-23 ,
47.0572,4.0085,,C,PA00112793,Q2383749,Théâtre rural gallo-romain,1975-12-08 ,fr:Théâtre gallo-romain des Bardiaux
47.460193,3.520179,building,15C,PA00112856,Q22965215,Maison à pans de bois,1923-01-06 ,
47.2178,3.4276,castle,13C,PA00112920,Q22965271,Château des comtes de Nevers (ancien),1929-10-12 ,
46.987654,3.160203,,15C,PA00112937,Q2948397,Chambre des Comptes (ancienne),1927-05-14 ,fr:Chambre des comptes de Nevers
47.176571,3.015894,building,17C,PA00112834,Q22965192,,1971-10-20 ,
46.853067,3.320047,castle,16C,PA00112891,Q22965243,Château de la Motte-Farchat,1964-03-27 ,
47.398467,3.13896,castle,14C,PA00112985,Q22965334,Château de la Motte-Josserand,1986-12-16 ,
46.91901,3.552511,castle,17C,PA00112877,Q22965232,Château de Romenay,,
46.9878,3.1576,building,19C,PA00125321,Q3146169,Hôtel de ville,1993-06-17 ,fr:Hôtel de ville de Nevers
47.284764,4.015884,,,PA00112887,Q22965239,"Calvaire, au centre du bourg",1931-01-12 ,
47.0815,3.0994,,20C,PA58000040,Q22979714,Pavillon des Sources Saint-Léger et Saint-Léon de l'ancien parc thermal,2012-04-18 ,
47.1175,3.6994,castle,17C,PA00112797,Q15940090,,1988-10-24 ,fr:Château d'Aunay
47.436426,3.587079,place_of_worship,christian,PA00112884,Q22965236,,1971-03-19 ,
47.479749,3.056696,place_of_worship,christian,PA00113021,Q22965413,,1906-10-25 ,
47.2152,3.0758,castle,,PA00113040,Q376603,Château de Passy-les-Tours (restes),1927-06-28 ,fr:Château de Passy-les-Tours
50.722163,3.155603,,20C,PA59000039,Q22979776,Banque Joire,1998-08-12 ,fr:Banque Joire
50.651585,3.034981,building,20C,PA59000060,Q22979809,Maison d'habitation Art-Déco,2000-07-28 ,
50.355132,3.521131,,,PA00107846,Q22961085,Auberge du Bon Fermier,1970-04-28 ,
50.6866,3.1754,,19C,PA59000018,Q22979742,Courées Dubar et Dekien,1998-08-12 ,
50.801592,2.483999,,,PA00107424,Q22960659,Jardin public du Moulin de Cassel,1969-09-24 ,
50.171229,4.02831,archaeological_site,megalith,PA00107808,Q22960989,Menhir dit La Pierre de Dessus-Bise,1862 ,
50.683137,2.85368,,19C,PA59000059,Q22979806,Ancienne usine de blanchiment Mahieu,2000-04-21 ,
50.828317,2.221432,monastery,abbey,PA00107886,Q22961459,Abbaye,1980-11-21 ,fr:Abbaye de Watten
50.368891,3.077604,building,17C,PA00107476,Q22960705,,1971-10-27 ,
50.368891,3.077604,building,17C,PA00107471,Q22960700,,1976-06-02 ,
51.0872,2.545,building,,PA00107388,Q22960637,Maison de la Dune,1978-08-31 ,
50.915804,2.271257,,19C,PA00107731,Q22960908,Moulin à vent Meesemaecker (point géodésique),1977-11-14 ,
50.1742,3.2288,yes,13C,PA59000106,Q22979846,Chapelle du refuge de l'abbaye de Vaucelles,2004-08-19 ,
50.976416,2.491901,place_of_worship,christian,PA59000130,Q22979876,Église Notre-Dame de l'Assomption,2006-06-26 ,
50.134527,3.761004,place_of_worship,christian,PA00107742,Q22960916,Église Saint-Humbert,1969-11-25 ,
50.241397,3.905213,yes,20C,PA59000111,Q22979852,Chapelle Saint-Eloi,2005-01-06 ,
50.6765,3.0912,place_of_worship,christian,PA00107738,Q3584663,Église Saint-Vincent,1987-12-03 ,fr:Église Saint-Vincent de Marcq-en-Barœul
50.647091,3.0261,building,20C,PA59000069,Q22979816,Maison d'habitation Sdez,2001-02-26 ,
50.1059,3.541,,,PA00107429,Q22960664,Ancien Palais des Archevêques de Cambrai,1944-12-19 ,fr:Musée Matisse du Cateau-Cambrésis
50.1159,4.0393,yes,,PA00107781,Q22960966,Chapelle Notre-Dame-de-Bon-Secours,1951-01-11 ,
50.8006,2.4883,,,PA00107421,Q2983937,Collégiale Notre-Dame,1981-12-22 ,fr:Collégiale Notre-Dame de la Crypte
50.2696,3.025974,archaeological_site,megalith,PA00107508,Q17325702,Menhir dit La Pierre du Diable,1914-04-18 ,
50.120257,4.00272,place_of_worship,christian,PA00107815,Q22960993,Église Saint-Rémi,1951-02-23 ,
50.1332,3.7583,,,PA00107741,Q22960915,Edifice religieux,1977-09-15 ,
50.6839,3.1652,building,19C,PA59000019,Q22979743,,1998-08-12 ,
50.969807,2.165219,place_of_worship,christian,PA00107800,Q22960982,,1975-04-25 ,
50.681779,2.878155,,19C,PA59000052,Q22979788,Ancien magasin de commerce Mahieu,2000-04-21 ,
50.247373,3.638492,building,17C,PA00107778,Q22960963,Hôtel de ville,,
50.675637,3.067101,,19C,PA00107743,Q22960917,Ancien moulin Despretz,1984-03-20 ,
50.6867,2.8825,building,20C,PA59000085,Q2391905,Hôtel de ville,2002-03-04 ,fr:Beffroi d'Armentières
50.3671,3.072,,,PA00107450,Q22960680,"Ancien couvent des Capucins, dans le Jardin des Plantes",1951-01-11 ,
50.164517,4.084076,,,PA00107823,Q22961058,Deux menhirs dits Pierre Martine,1862 ,
51.0395,2.3805,building,18C,PA00107491,Q22960719,,1988-12-06 ,
50.625739,3.168632,,20C,PA59000082,Q18213944,Ancien carmel,2001-11-21 ,
50.642387,3.030079,building,19C,PA59000061,Q22979810,Maison d'habitation Villa Saint-Charles,2000-07-28 ,
50.8552,2.247493,place_of_worship,christian,PA00107754,Q22960928,Église et cimetière qui l'entoure,1951-02-23 ,
50.1216,3.9319,building,,PA00107355,Q22960612,,1943-09-17 ,
50.3658,3.0706,city_gate,14C,PA00107485,Q3398989,Porte d'Arras,1945-11-02 ,fr:Porte d'Arras (Douai)
50.2024,3.8147,place_of_worship,christian,PA00107375,Q3583175,Église Saint-Michel,1921-08-08 ,fr:Église Saint-Michel de Berlaimont
50.720108,2.624182,,,PA00107833,Q22961078,Motte féodale,1979-07-03 ,
50.1743,3.2369,building,,PA00107408,Q22960646,,1932-03-16 ,
50.6777,3.1707,building,20C,PA59000023,Q22979747,Maison de Pierre Neveux,1998-08-12 ,
50.353963,3.21967,yes,17C,PA59000047,Q21400580,Chapelle Notre-Dame de Bonsecours,1999-12-31 ,fr:Chapelle Notre-Dame-de-Bonsecours d'Écaillon
50.368891,3.077604,building,,PA00107474,Q22960703,,1971-10-27 ,
50.122,3.4617,place_of_worship,19C,PA59000117,Q22979857,Temple protestant,2006-01-30 ,
50.695726,3.130377,yes,,PA00107761,Q22960934,Chapelle Notre-Dame des Malades,1951-01-11 ,
50.615,3.0148,building,19C,PA59000070,Q22979817,Hôtel de ville,2001-02-26 ,
50.177,3.2331,,,PA00107405,Q22960644,Ancien Hôtel de Simencourt,1922-10-16 ,
51.038,2.3928,building,20C,PA00107505,Q22960733,,1988-12-20 ,
50.635158,3.059786,place_of_worship,christian,PA00107580,Q3584804,Église Saint-Etienne,1987-09-15 ,fr:Église Saint-Étienne de Lille
50.724506,3.168013,,19C,PA59000096,Q22979836,Bourloire Saint-Christophe,2003-02-20 ,
50.980766,2.585977,building,16C,PA00107552,Q22960773,Hôtel de ville,1910-01-22 ,
50.355,3.5257,building,20C,PA00107856,Q22961093,Hôtel Mer,1988-07-07 ,
50.9465,2.1966,place_of_worship,christian,PA00107383,Q3581919,Église Saint-Jean-Baptiste,1920-03-16 ,fr:Église Saint-Jean-Baptiste de Bourbourg
50.277188,3.793834,place_of_worship,christian,PA00107751,Q22960924,Église Saint-Achard,1934-03-26 ,
51.0376,2.3927,building,20C,PA00107504,Q22960732,,1988-12-20 ,
50.752952,2.645599,,15C,PA59000086,Q22979828,Ancien château de Wignacourt,2002-12-03 ,
50.6831,3.1695,building,19C,PA59000037,Q22979771,Hôtel particulier,1998-12-18 ,
51.0332,2.3778,building,18C,PA00107493,Q22960721,,1987-10-13 ,
50.357305,3.528253,,17C,PA00107843,Q22961084,Ancien Mont-de-Piété,,
50.8811,2.4684,place_of_worship,christian,PA00107893,Q3583043,Église Saint-Martin,1987-11-02 ,fr:Église Saint-Martin de Wormhout
50.838847,2.305997,place_of_worship,christian,PA59000129,Q22979874,Église Saint-Folquin,2006-06-26 ,
50.4285,3.1784,,17C,PA00107530,Q22960752,Auberge A Saint-Michel,1984-06-27 ,
51.0508,2.3987,archaeological_site,roman_villa,PA00107499,Q22960727,Villa Quo Vadis,1988-12-06 ,
50.6838,3.1702,building,19C,PA59000033,Q22979762,Hôtel particulier,1998-08-12 ,
50.368891,3.077604,building,18C,PA00107481,Q22960710,,1945-09-20 ,
50.090091,3.631797,,,PA00125632,Q22969077,Motte castrale,1993-02-26 ,
50.355564,3.524991,building,,PA00107861,Q22961165,,1944-03-13 ,
50.694,3.1763,building,19C,PA59000042,Q3145405,Hôtel Auguste-Lepoutre (ancien commissariat de police),1999-04-30 ,fr:Hôtel Auguste-Lepoutre
50.1045,3.5445,place_of_worship,christian,PA00107427,Q3582582,Église Saint-Martin,1909-04-08 ,fr:Église Saint-Martin (Le Cateau)
50.977936,2.351849,place_of_worship,christian,PA59000066,Q22979814,Église paroissiale Saint-Martin,2001-02-26 ,
50.6879,3.1844,place_of_worship,christian,PA59000187,,Église Sainte-Elisabeth de Hongrie,2014-06-03 ,
50.1661,3.3668,place_of_worship,christian,PA00107908,Q22961474,,1990-10-10 ,
50.368,3.0739,building,16C,PA00107458,Q22960688,Hôtel Romagnant,1963-12-06 ,
50.902153,2.547267,place_of_worship,christian,PA59000124,Q22979868,Église Saint-Omer,2006-06-26 ,
51.0484,2.3937,building,20C,PA00107497,Q22960724,,1988-12-06 ,
50.0488,4.0177,yes,,PA00107523,Q22960745,Chapelle Lejeune,1951-02-23 ,
50.3673,3.078,building,17C,PA00107459,Q22960689,Hôtel de la Tramerie ou Hôtel Renaissance,,
50.318095,3.422032,,,PA00107547,Q22960768,Pyramide commémorative de la bataille de Denain,1875 ,
50.1693,3.2395,city_gate,,PA00107414,Q22960651,Porte Saint-Ladre,1931-01-12 ,
50.799156,2.489465,,,PA00107420,Q22960656,Ancien Collège des Jésuites,1981-11-22 ,
50.0644,4.0249,castle,,PA00107524,Q22960746,Château de Pont-de-Sains,1948-02-10 ,
50.1752,3.2219,tower,yes,PA59000005,Q22979725,Tour du Caudron,1997-12-01 ,
50.1495,4.1286,yes,19C,PA00107432,Q22960667,Chapelle Huart,1948-02-10 ,
50.890825,2.299876,,,PA00107514,Q22960738,Motte féodale et basse cour,1979-08-24 ,
50.8272,2.2225,tower,yes,PA00107889,Q2680838,Tour,1909-02-10 ,
50.1797,3.2322,,,PA00107394,Q2929760,Béguinages Saint-Nicolas et Saint-Vaast,1949-08-02 ,fr:Béguinages Saint-Vaast et Saint-Nicolas
50.799883,2.485043,building,17C,PA00107425,Q22960660,,1968-04-04 ,
50.3907,3.1692,,14C,PA59000093,Q22979832,Ancien château des comtes de Lallaing,2003-10-20 ,
50.218425,4.016729,place_of_worship,christian,PA00107445,Q22960676,Église Saint-Géry,1937-01-04 ,
50.2837,3.0569,archaeological_site,megalith,PA00107545,Q22960765,Dolmen du Bois,1914-04-18 ,
50.6845,3.1709,building,19C,PA59000028,Q22979753,Hôtel particulier,1998-12-18 ,
50.2509,3.9204,,18C,PA00107927,Q2820601,Ancienne abbaye bénédictine,1992-06-16 ,fr:Abbaye de Hautmont
50.73891,2.728804,,18C,PA00107360,Q22960615,Ancien Palais de Justice,1969-12-08 ,
50.927529,2.508745,place_of_worship,christian,PA00107891,Q22961463,Église Saint-Sylvestre,1958-09-28 ,
50.1014,3.3128,castle,,PA00107516,Q2968220,,,fr:Château d'Esnes
50.341126,3.170639,place_of_worship,christian,PA00135485,Q22976140,Église Saint-Rémi,1995-02-14 ,
50.967826,2.428558,building,,PA00107372,Q22960624,,1981-10-26 ,
50.69409,3.147692,,20C,PA59000100,Q22979840,Bourloire Saint-Eloi,2003-02-05 ,
50.1782,3.2331,building,20C,PA59000182,Q22979921,,2013-10-07 ,
50.712082,3.168617,,20C,PA59000102,Q22979843,Bourloire La Concorde,2003-02-05 ,
50.901663,2.221191,place_of_worship,christian,PA00107417,Q22960652,Église Saint-Jacques-le-Majeur,1927-10-19 ,
50.939499,2.431575,castle,19C,PA00107817,Q22960995,,,
50.406521,3.127814,,20C,PA59000076,Q22979821,Ancienne filature dite Les Textiles de Douai,2001-07-18 ,
50.284479,3.318579,tower,yes,PA00107382,Q22960633,Tour d'Ostrevent,1981-03-02 ,
50.6358,3.1328,farm,,PA00107880,Q22961456,Ferme d'en Bas de Flers,1951-01-11 ,fr:Château de Flers (Villeneuve-d'Ascq)
50.947609,2.195769,,,PA00107384,Q22960634,Ancien Hospice Saint-Jean,1983-03-04 ,
50.368891,3.077604,building,17C,PA00107475,Q22960704,,1971-10-27 ,
50.3711,3.0753,place_of_worship,christian,PA00125620,Q3581861,Église Saint-Jacques,1995-02-17 ,fr:Église Saint-Jacques de Douai
50.92943,2.509008,castle,15C,PA00125634,Q22969079,Château de la Briarde,,
50.31622,3.270793,,,PA00107510,Q20669811,Motte centrale avec basse-cour,1988-12-06 ,
50.6903,3.1735,building,19C,PA59000025,Q22979751,,1998-08-12 ,
50.170271,3.856555,place_of_worship,christian,PA00107756,Q22960930,Église Saint-Martin,1937-01-04 ,
50.4289,3.1781,place_of_worship,christian,PA00107531,Q3583189,Église Saint-Michel,1921-03-15 ,fr:Église Saint-Michel de Flines-lez-Raches
50.675695,2.988853,,,PA00107876,Q22961453,Propriété dite Ferme des Templiers,1920-08-10 ,
50.7028,3.1669,place_of_worship,christian,PA00107928,Q3582147,Église Saint-Joseph,,fr:Église Saint-Joseph de Roubaix
50.157676,4.122738,place_of_worship,christian,PA00107433,Q22960668,Église dédiée à la Conversion de Saint-Paul,1920-10-05 ,
50.047,3.0931,milestone,16C,PA00107538,Q22960758,Borne,1941-11-19 ,
51.0324,2.3782,building,18C,PA00107494,Q22960722,,1988-12-06 ,
50.3642,3.0834,,20C,PA00107453,Q22960683,"Cirque, appelé ancien hippodrome",1981-03-02 ,
50.3678,3.1856,,,PA00107757,Q2970022,Château-ferme,1929-03-20 ,fr:Château de Montmonrency
50.808823,2.562733,,18C,PA00107831,Q22961076,Moulin à vent dit Moulin du Sud,1977-10-24 ,
50.118397,4.082623,place_of_worship,christian,PA00107566,Q22960785,Église Saint-Lambert,1944-02-24 ,
50.6789,3.1709,,19C,PA59000014,Q22979738,Réservoirs à eau du Huchon,1998-08-12 ,
50.270265,3.945857,place_of_worship,christian,PA59000094,Q22979834,Église Notre-Dame du Tilleul ou église de Sous-le-Bois,2003-10-20 ,
50.666775,3.212399,,17C,PA00107560,Q22960780,Ancien couvent des Croisiers,1986-01-20 ,
50.808538,2.313609,,,PA00107562,Q22960781,Motte féodale,1983-03-07 ,
50.1725,3.2325,building,16C,PA00107409,Q22960647,Maison espagnole,1920-08-31 ,
50.634601,3.14754,,,PA00107882,Q22961457,Motte féodale dite Motte Quiquempoix,1978-11-08 ,
50.367015,3.087757,city_gate,15C,PA00107486,Q22960714,Porte de Valenciennes ou Porte Vacqueresse,1928-05-05 ,
50.678273,3.158575,building,20C,PA59000055,Q17347122,"Maison d'habitation, maison Delcourt",2000-07-28 ,fr:Maison Delcourt
50.6879,3.1844,place_of_worship,christian,PA59000188,,Église Saint-Jean-Baptiste,2014-06-03 ,
50.868,2.2759,,,PA00107752,Q22960926,Mottes féodales,1982-07-13 ,
50.638228,3.160318,,17C,PA00107883,Q3364350,Petit pavillon d'Annapes,1951-01-11 ,
50.688,3.1569,monastery,convent,PA59000169,Q22979906,Couvent des Clarisses et Ecole Sainte-Claire,2010-12-30 ,
50.641421,3.068078,building,18C,PA00107679,Q22960867,,1986-06-10 ,
50.658271,3.050423,,18C,PA00107798,Q22960978,Pavillon Louis XVI,1921-07-30 ,
50.72385278,3.160825,building,19C,PA00107840,Q3146196,Hôtel de ville,1981-04-06 ,fr:Hôtel de ville de Tourcoing
50.356717,3.526627,,,PA00107855,Q22961092,Ancien Hôtel de Lambesc,1944-10-18 ,
50.3578,3.5152,,,PA00107847,Q22961086,Citadelle,1987-04-21 ,
50.712317,2.492035,,,PA59000141,Q15945153,Base de lancement de V 1 du Bois des Huit Rues,,fr:Base de lancement de V1 du bois des Huit-Rues
50.368891,3.077604,,,PA00107484,Q3390638,Place du Marché-au-Poisson,1945-09-20 ,fr:Place du Marché-au-Poisson (Douai)
50.778549,2.596148,,17C,PA00107509,Q17278172,Klockhuis ou maison des cloches,1989-02-17 ,fr:Klockhuis (Eecke)
50.711884,3.11486,castle,18C,PA00107380,Q2971844,Château du Vert-Bois,,fr:Château du Vert-Bois
50.449688,3.428684,building,,PA00107797,Q334131,Hôtel de ville,1883-12-26 ,
50.3678,3.0816,building,14C,PA00107461,Q2083583,Hôtel de ville et beffroi,1862 ,fr:Beffroi de Douai
50.247695,3.630509,citywalls,,PA00107779,Q22960964,,1944-03-14 ,
50.3587,3.5205,place_of_worship,christian,PA00107849,Q3581747,Église Saint-Géry,1946-02-25 ,fr:Église Saint-Géry de Valenciennes
50.7657,3.0073,place_of_worship,christian,PA59000075,Q3581216,Église Saint-Chrysole,2002-09-09 ,fr:Église Saint-Chrysole de Comines
50.1221,3.9613,archaeological_site,fortification,PA00107529,Q22960751,Oppidum antique,1979-07-19 ,
50.2993,3.7912,,,PA00107362,Q2048162,Ruines gallo-romaines,1862 ,
50.5506,3.0308,place_of_worship,christian,PA00107811,Q3583525,Église Saint-Piat,1920-12-20 ,fr:Église Saint-Piat de Seclin
50.6135,2.9608,castle,manor,PA00107543,Q22960763,Manoir,1975-08-01 ,
50.356981,3.523098,building,14C,PA00107858,Q22961100,,1944-05-08 ,
50.9847,2.5806,,15C,PA00107553,Q22960774,Moulin à vent dit Moulin du Nord,1977-10-17 ,
50.639306,3.056778,place_of_worship,christian,PA00107578,Q3584946,Église Sainte-Catherine,1991-08-23 ,fr:Église Sainte-Catherine de Lille
50.555543,3.029636,,,PA00107810,Q22960990,,1945-02-01 ,
50.147806,3.319596,yes,19C,PA00107911,Q22961476,Chapelle Bricout,1990-02-06 ,
51.0275,2.322,,,PA00107773,Q22960960,Ruines de la vieille écluse de Mardyck,1930-06-18 ,
50.1307,3.903,yes,,PA00107803,Q22960985,Chapelle Notre-Dame-des-Affligés,1946-12-11 ,
50.284554,3.318332,,17C,PA00107381,Q22960632,Poudrière,1981-03-02 ,
50.96914,2.430301,,,PA00107374,Q22960628,Ancien Mont de Piété,1907-12-28 ,
50.6865,3.1742,,19C,PA59000011,Q22979730,Ancienne salle de gymnastique La Roubaisienne,1997-05-12 ,
50.2015,3.3527,place_of_worship,christian,PA00107786,Q22960971,,,
50.6379,3.0587,,20C,PA59000185,,Ancien siège social de la Société des Mines de Lens,2014-03-25 ,
50.1032,3.5445,,20C,PA59000054,Q22979795,Ancienne brasserie-malterie Lefebvre-Scalabrino,2000-03-27 ,fr:Brasserie-malterie Lefebvre-Scalabrino
50.220468,4.025899,place_of_worship,christian,PA00107766,Q22960954,Église Saint-Martin,1934-03-26 ,
50.655122,3.237927,,,PA00107835,Q22961080,Motte féodale,1980-03-20 ,
50.807928,2.596711,,,PA00107829,Q22961074,Motte féodale,1979-09-07 ,
50.354897,3.521534,building,,PA00107863,Q22961212,,1944-03-13 ,
50.945666,2.436452,castle,manor,PA00107777,Q22960962,Manoir dit Le Blauwhuys,1978-03-30 ,
50.797228,2.424588,,,PA00107898,Q22961469,Motte féodale,1978-06-21 ,
50.3741,3.0878,building,18C,PA00107460,Q21009093,Hôtel de Warenghien de Flory,1944-08-18 ,fr:Hôtel de Warenghien de Flory
50.825694,2.237123,,,PA00107896,Q22961466,Motte féodale,1979-08-16 ,
50.3678,3.0863,,18C,PA00107454,Q2370575,Hôpital général,1946-04-01 ,fr:Hôpital général de Douai
50.408,3.281,,,PA00107736,Q2820618,Ancienne abbaye,1974-05-17 ,fr:Abbaye de Marchiennes
50.7402,3.168048,,20C,PA59000101,Q22979842,Bourloire Notre-Dame de Consolation,2003-02-05 ,
50.368891,3.077604,building,,PA00107469,Q22960698,,1971-10-27 ,
50.3337,3.3833,,19C,PA59000163,Q3079437,Ancienne fosse Mathilde de la compagnie des mines d'Anzin,2010-09-22 ,
50.267845,3.78725,castle,17C,PA59000167,Q22979905,Château d'Obies,2010-12-30 ,
50.144167,3.842897,castle,17C,PA59000057,Q22979803,Château d'Hugémont,2000-03-13 ,
50.806572,2.400749,place_of_worship,christian,PA00107764,Q22960948,Église Saint-Denis,1932-02-27 ,
50.1276,3.6072,stone,grooves,PA00107770,Q21523459,Polissoir,1980-12-11 ,
50.554768,3.130838,yes,17C,PA00132800,Q22975661,Vestiges du château,1994-12-12 ,
50.368891,3.077604,building,17C,PA00107473,Q22960702,,1973-10-04 ,
50.370081,3.08041,building,14C,PA00107465,Q22960694,,1964-12-28 ,
50.368891,3.077604,building,,PA00107472,Q22960701,,1971-10-27 ,
50.1764,3.2291,castle,palace,PA00107411,Q22960649,Palais épiscopal,1921-09-24 ,
50.680727,2.847522,,,PA00107515,Q22960739,Motte féodale,1980-05-22 ,
50.449396,3.590679,castle,15C,PA00107436,Q22960671,Château de Bailleul et immeubles accolés,,
