latitude,longitude,historic,start_date,ref:mhs,wikidata,name,heritage,mhs:inscription_date,wikipedia
46.4951,-1.7842,,C20,PA00110223,Q22963069,Immeubles,3,1975-10-29 ,fr:Immeubles
46.514,-0.6782,,C19,PA00110122,Q22962982,Fours à chaux de Fayré (anciens),3,1980-11-06 ,
46.7412,-1.6239,,C16,PA00132743,Q22975585,Logis de Bonnefonds,3,1994-09-20 ,fr:Logis de Bonnefonds
46.6937,-0.9627,,C19,PA85000021,Q22998989,La Jordronnière,3,2005-04-13 ,
46.8027,-1.4977,castle,C17,PA00110197,Q22963045,Château de la Métairie,3,1988-07-27 ,
46.5554,-1.0614,,C20,PA85000013,Q22998207,Monument à Georges Clemenceau,3,1998-07-15 ,
46.5341,-0.74,castle,C17,PA00110167,Q22963021,Château de la Citardière,2,1989-12-29 ,fr:Château de la Citardière
46.4116,-0.901,castle,C15,PA00110196,Q22963044,Château de Chastellier-Barlot,3,1977-09-23 ,fr:Château de Chastellier-Barlot
46.4548,-1.1692,building,C18,PA00110156,Q22963011,,3,1984-12-05 ,fr:Maison
46.7506,-1.3793,,C17,PA85000039,Q22999036,Domaine de la Haute-Braconnière,3,2010-11-17 ,
46.4574,-1.4024,archaeological_site,megalith,PA00110129,Q22962990,Menhir dit le Champ du Rocher,2,1980-11-18 ,
46.9693,-1.2683,castle,manor,PA00110313,Q22963162,Manoir de la Roche-Thévenin,3,1992-12-07 ,
46.5078,-1.0597,place_of_worship,christian,PA00110225,Q22963072,Église (à l'exception de la sacristie adossée au chevet),3,1984-08-29 ,
46.6709,-1.4295,,C19,PA00110217,Q15953360,Théâtre,3,1985-11-20 ,fr:Théâtre à l'italienne de La Roche-sur-Yon
46.6706,-1.4281,castle,palace,PA00110214,Q22963061,Palais de Justice (ancien),3,1985-12-09 ,
46.7958,-1.8958,,,PA00110273,Q3003669,,3,1926-10-29 ,fr:Croix hosannière de Soullans
46.992,-2.1664,archaeological_site,megalith,PA00110183,Q3034106,Dolmen submergé dit La Table situé près de l'île de Noirmoutie,2,1895-10-28 ,fr:Dolmen de la Table
46.7103,-0.6888,castle,C15,PA00110260,Q22963105,Château de la Ménardière,3,1976-05-25 ,
46.8616,-2.1136,,C18,PA00110187,Q22963035,Ouvrages d'art sur le canal de la Taillée (également sur commune de La Barre-de-Monts),3,1988-07-27 ,
46.46697,-0.80688,building,,PA85000035,Q3146267,Hôtel dit Château-Gaillard,3,2009-11-19 ,fr:Hôtel dit Château-Gaillard
46.9154,-1.9204,,C18,PA00110070,Q22962936,Moulin à vent dit Le Petit-Moulin,3,1982-03-19 ,
46.5732,-0.8862,,,PA00110228,Q22963075,Moulin à vent,3,1977-10-17 ,
47.0111,-2.2211,lighthouse,yes,PA85000047,Q3378490,Phare des Dames,3,2011-11-29 ,fr:Phare de la Pointe des Dames
46.5619,-1.0855,place_of_worship,christian,PA00110297,Q22963146,Église du Simon-la-Vineuse,3,1990-03-26 ,
46.6861,-0.7919,archaeological_site,megalith,PA00110074,Q22994765,Dolmen de La Pierre-qui-vire,2,1924-05-05 ,
46.86,-1.097,place_of_worship,christian,PA00110170,Q3581191,Église (ancienne),3,1951-03-01 ,fr:Église Saint-Christophe de Mesnard-la-Barotière
46.8243,-1.9031,,C17,PA00110067,Q22962934,Logis de La Vérie,3,1964-10-12 ,fr:Logis de La Vérie
46.46347,-0.80021,,C18,PA00110112,Q2940929,Caserne ou Quartier Belliard,,,fr:Caserne Belliard
46.7195,-0.8003,,C13,PA85000004,Q22998965,Ancien prieuré,,,
46.4699,-1.501,,,PA00110022,Q22962897,Menhirs,2,1889 ,
46.5314,-1.1922,place_of_worship,christian,PA00110166,Q22963020,Église de Dissais (ancienne),3,1932-05-23 ,
46.408,-0.8366,place_of_worship,christian,PA00110171,Q22963024,,3,1927-12-26 ,
46.7853,-0.8397,castle,C12,PA00110201,Q2970291,Château (ruines),2,1862 ,fr:Château de Pouzauges
46.3983,-0.6644,place_of_worship,christian,PA00110194,Q22963042,Église Notre-Dame,2,1930-12-26 ,
46.5917,-0.9787,place_of_worship,christian,PA00110254,Q3582963,Église Saint-Martin,2,1987-03-09 ,fr:Église Saint-Martin de Saint-Martin-Lars-en-Sainte-Hermine
46.7472,-1.7389,,,PA00110018,Q3003657,,3,1926-10-29 ,fr:Croix hosannière d'Apremont
46.972,-1.1928,castle,C15,PA00110052,Q15944423,Château d'Asson,3,1986-04-01 ,fr:Château d'Asson
46.8681,-1.8857,archaeological_site,megalith,PA00110125,Q22962987,Menhir dit Pierre-du-Diable,2,1934-09-24 ,
47.0002,-2.2411,place_of_worship,christian,PA00110185,Q22963033,,2,1898-05-18 ,
46.9742,-1.3137,,C15,PA85000042,Q22999045,Ancien château,3,2011-06-07 ,fr:Château de Montaigu (Vendée)
46.46819,-0.80475,fountain,yes,PA00110099,Q3076240,Fontaine Renaissance,3,1926-12-02 ,fr:Fontaine des Quatre Tias
46.6922,-1.0096,castle,manor,PA00110303,Q22963153,Manoir de Ponsay,3,1991-07-12 ,fr:Manoir de Ponsay
46.6762,-0.8484,place_of_worship,christian,PA00110174,Q22963026,,3,1978-03-13 ,
46.4714,-1.5281,,,PA00135565,Q22994855,Menhirs de la Rainière,3,1995-07-06 ,
46.6563,-0.9151,castle,C12,PA00110036,Q2968455,,,,fr:Château de Bazoges-en-Pareds
46.467217,-0.805502,building,C16,PA00110114,Q3389719,Maison à arcades,3,1942-06-15 ,
46.7208,-1.0208,archaeological_site,megalith,PA00110237,Q22963083,Menhir,2,1987-06-17 ,
46.5735,-1.0068,,C14,PA00110310,Q22963159,Commanderie de templiers de Champgillon (ancienne),3,1991-06-11 ,
46.6779,-0.929,,,PA00110302,Q22963152,Motte et retranchement médiéval du Plessis Bouchard,3,1991-03-28 ,
46.5293,-1.7509,,,PA00110193,Q22963041,Deux menhirs dénommés Les Pierres Jumelles,2,1982-04-15 ,
46.46278,-0.81472,castle,C16,PA00110097,Q2970772,Château de Terre-Neuve,,,fr:Château de Terre-Neuve
46.5782,-1.0263,place_of_worship,christian,PA00110249,Q22963094,,3,1984-08-29 ,
46.4183,-0.8539,,C16,PA85000038,Q22999032,Domaine de la Forêt-Nesdeau,3,2010-10-25 ,
46.5737,-0.7722,,C13,PA00110288,Q2371497,Enceinte fortifiée,,,
46.8835,-0.8992,place_of_worship,christian,PA00110090,Q22994797,,2,1991-11-25 ,
46.5583,-1.0569,castle,C13,PA00110240,Q2970596,Château de Sainte-Hermine,3,2005-02-17 ,fr:Château de Sainte-Hermine
46.3035,-1.2536,,C12,PA00110257,Q22963101,Ancienne chapelle de la Dive,3,1983-03-22 ,
46.8321,-1.2692,archaeological_site,megalith,PA00110073,Q22994764,Menhir,2,1984-02-07 ,
46.5317,-1.1118,castle,manor,PA00110298,Q22963147,Manoir de Chaligny,3,1989-11-20 ,
46.5717,-0.7666,bridge,,PA00110289,Q22963135,Pont (vieux),3,1927-02-12 ,
47.085,-1.2757,,,PA00110084,Q3034583,Domaine de la Garenne-Lemot,,,
46.5583,-0.9583,wayside_cross,C19,PA85000024,Q3003655,Croix du cimetière communal,3,2006-03-08 ,fr:Croix hosannière de La Chapelle-Thémer
46.7408,-1.8215,,,PA00110252,Q22963098,Pierre de criée de l'ancienne église,2,1926-07-08 ,
46.52,-0.9034,place_of_worship,christian,PA00110139,Q22962997,,3,1984-08-29 ,
46.493363,-1.77784,archaeological_site,roman_villa,PA85000050,Q17402101,Villa Sans Souci,3,1988-12-29 ,fr:Villa « Sans Souci »
46.4801,-1.4914,,,PA00110025,Q22962902,Menhirs,2,1889 ,
46.5243,-1.0,place_of_worship,christian,PA00110231,Q22963078,,3,1981-12-18 ,
46.7201,-0.8032,place_of_worship,christian,PA00110208,Q22963055,,3,1927-02-12 ,
46.989478,-1.148549,castle,C15,PA00110061,Q15944420,Château de l'Echasserie,3,1971-10-20 ,fr:Château de l'Echasserie
46.5556,-1.1592,place_of_worship,christian,PA00110179,Q22963031,,3,1984-08-29 ,
46.8889,-2.1423,lighthouse,yes,PA85000044,Q22999048,Phare métallique de Fromentine,2,2012-10-03 ,
46.5299,-0.6829,place_of_worship,christian,PA00110120,Q22962980,,2,1862 ,
46.4958,-1.786,place_of_worship,christian,PA00110222,Q22963066,Église Notre-Dame-du-Bon-Port,2,1993-10-18 ,
46.7303,-1.0636,archaeological_site,megalith,PA00110230,Q22963077,Menhir,2,1983-06-17 ,
46.5908,-0.9814,castle,C15,PA85000041,Q22999041,,3,2010-11-25 ,
46.3883,-0.9633,place_of_worship,christian,PA00110286,Q22963133,,3,1984-04-03 ,
46.4221,-0.8183,place_of_worship,christian,PA00110096,Q22976360,,2,1952-07-23 ,
46.6989,-1.1229,castle,manor,PA85000022,Q22998993,Manoir de la Chevillonnière,3,2005-08-26 ,
46.6961,-0.7004,place_of_worship,christian,PA00110261,Q22963106,,2,1906-11-14 ,
46.8438,-1.4848,catholic,C13,PA00110157,Q22963012,Presbytère du Petit-Luc (ancien),3,1958-08-02 ,
46.3998,-0.6613,castle,C17,PA00132744,Q22975586,,3,1994-06-13 ,
46.5529,-1.0121,,C17,PA00110280,Q3162683,Logis Le Bâtiment (également sur commune de Saint-Juire-Champgillon),,,fr:Jardins du Bâtiment (Vendée)
46.9991,-2.2423,building,,PA00110186,Q22963034,Maison de Lebreton-des-Grapillères,3,1930-07-09 ,
46.46498,-0.81163,tower,yes,PA00110113,Q3533165,Tour Rivalland,3,1984-10-08 ,fr:Tour Rivalland
46.6743,-1.4278,,C19,PA00110213,Q22963059,Hôpital (ancien),3,1981-12-28 ,
46.5889,-1.1137,monastery,abbey,PA00110056,Q1776169,Abbaye de Trizay (ancienne),3,1989-04-10 ,
46.9463,-1.071,castle,C18,PA00110127,Q22962989,Château de Landebaudière,3,1981-06-19 ,
46.3875,-0.7498,place_of_worship,christian,PA00110262,Q22963108,Église de Chalais,3,1927-12-26 ,
46.4675,-1.2884,,C18,PA00110151,Q14627594,"Deux ponts du Port-La-Claye sur la rivière Le Lay (également sur communes de La Claye, Curzon, Saint-Cyr-en-Talmondais)",3,1985-11-20 ,fr:Ponts du Port-la-Claye
46.8552,-0.8199,place_of_worship,christian,PA00110072,Q22994760,,3,1935-03-07 ,
46.4629,-1.3735,archaeological_site,megalith,PA00110265,Q22963110,Menhir de la Chenillée,3,1988-02-04 ,
46.4434,-0.8609,,C14,PA00132775,Q22975604,Ancien prieuré,3,1994-11-30 ,
46.892,-0.9301,castle,C11,PA00110089,Q26692986,Château du Puy-du-Fou,,,fr:Château du Puy du Fou
47.011,-1.3571,bridge,,PA00110247,Q15953063,Pont de Sénard sur la Maine,2,1984-05-04 ,fr:Pont de Sénard sur la Maine
46.467634,-0.805347,building,C16,PA00110117,Q3278617,Maison dite Maison Billaud,,,fr:Maison Billaud
46.46833,-0.80658,building,C18,PA00110104,Q3145569,Hôtel Lespinay-de-Beaumont (ancien),3,1977-03-01 ,fr:Hôtel Lespinay-de-Beaumont
46.6731,-0.8288,,C19,PA00110175,Q22963027,Moulin à vent,3,1982-03-26 ,
46.7671,-0.7674,castle,C15,PA00132777,Q22975606,Château de la Maison-Neuve,3,1994-02-24 ,
46.7073,-0.9829,,C19,PA00135567,Q22994859,Château-Neuf,3,1995-02-16 ,
46.495,-1.8419,lighthouse,yes,PA85000043,Q2404023,Phare des Barges,3,2011-10-21 ,fr:Phare des Barges
46.6673,-1.4277,,C19,PA00110216,Q3146088,Préfecture de la Vendée,3,1991-06-10 ,fr:Hôtel de préfecture de la Vendée
46.5015,-0.8448,place_of_worship,christian,PA00110271,Q22963115,Église paroissiale Saint-Hilaire,3,1989-07-17 ,
46.8836,-0.8989,yes,C15,PA00110088,Q22994788,Chapelle de Saint-Jean-Baptiste,3,1965-03-09 ,
46.46703,-0.8071,building,C16,PA00110116,Q3402887,Maison sise près de l'église Notre-Dame,,,fr:Prieuré Notre-Dame de Fontenay-le-Comte
46.9389,-1.8922,,,PA00110051,Q22962928,Motte féodale,3,1988-04-05 ,
46.46725,-0.80622,building,,PA00110103,Q3146266,Hôtel des Evêques de Maillezais (ancien),3,1988-10-24 ,fr:Hôtel des évêques de Maillezais
46.7493,-1.7415,castle,C16,PA00110016,Q5118719,,,,fr:Château d'Apremont (Vendée)
46.732,-1.0622,castle,C15,PA00110236,Q15944426,Château des Roches-Baritaud,3,1957-06-12 ,fr:Château des Roches-Baritaud
46.467171,-0.805298,building,C16,PA00110105,Q3389719,,3,1942-08-09 ,
46.5701,-0.974,castle,C18,PA85000015,Q22998213,Château du Fougeroux,3,1999-02-03 ,fr:Château du Fougeroux
46.7486,-0.9857,,C13,PA00110263,Q22963109,"Ancienne celle grandmontaine de Chassay-Grammont, actuellement dénommée prieuré de Chassay-Grammont",3,1987-12-31 ,
46.6997,-0.7538,farm,C16,PA00110076,Q22994766,Ferme fortifiée de la Girardière,3,1984-10-08 ,
46.7527,-1.9047,archaeological_site,megalith,PA00110188,Q22963036,Menhir du Pré-Doux,2,1924-05-12 ,
46.5235,-0.8822,castle,C15,PA00110138,Q22962996,,3,2014-03-24 ,
47.0243,-2.307,archaeological_site,megalith,PA00110184,Q22963032,Dolmen dégradé situé à la pointe de l'Herbaudièr,2,1895-10-28 ,
46.6223,-1.0736,,C15,PA00110210,Q22963058,Domaine de la Touche,3,1989-04-24 ,
46.8414,-0.9518,castle,C15,PA00135566,Q22994858,Château des Noyers,3,1995-10-26 ,
46.7828,-1.0588,,C20,PA85000051,Q22999054,Monument au Commandant Guilbaud,3,2013-06-28 ,fr:René Guilbaud
46.4241,-1.3533,place_of_worship,christian,PA00110227,Q3581076,,3,1956-12-18 ,fr:Église Saint-Benoît de Saint-Benoist-sur-Mer
46.464977,-0.802139,building,C18,PA00110111,Q3145625,,3,1987-06-16 ,fr:Hôtel Pervinquière
46.4748,-1.5091,castle,C16,PA00110021,Q2971270,Château de la Guignardière,2,1978-12-28 ,fr:Château de la Guignardière
46.4835,-0.7332,castle,C18,PA00110315,Q15944421,Château de la Beaugisière,,,fr:Château de la Baugisière
46.4667,-1.4825,archaeological_site,megalith,PA00110026,Q22962903,Menhir,2,1889 ,
46.4675,-1.2884,,,PA00110229,Q14627594,"Deux ponts du Port-La-Claye sur la rivière Le Lay (également sur communes de La Claye, Curzon et Lairoux)",3,1985-11-20 ,fr:Ponts du Port-la-Claye
46.6585,-0.9341,,,PA00110035,Q19059950,Deux dolmens dits La Pierre Folle des Cous et La Ciste des Cous,2,1959-08-04 ,
46.4698,-1.5131,archaeological_site,megalith,PA00110023,Q22962899,Menhir,2,1889 ,
46.7416,-0.7629,place_of_worship,christian,PA00125657,Q3580624,,3,1993-02-18 ,fr:Église Notre-Dame de Montournais
46.5896,-0.6999,,C16,PA85000005,Q22998967,Logis du Fief Mignoux,3,1996-12-16 ,
46.5226,-0.7483,bridge,C15,PA00110168,Q22963022,Pont des Ouillères (vieux),2,1910-10-18 ,
46.889,-1.8324,archaeological_site,tumulus,PA00110126,Q22962988,Tumulus dit La Butte Cavalière,3,1960-05-07 ,
46.4553,-1.1699,building,C17,PA00110155,Q22963010,,3,1988-05-19 ,fr:Immeuble
46.7733,-1.2265,place_of_worship,christian,PA00110092,Q20970610,Église romane (ancienne),2,1971-08-16 ,fr:Église Saint-Pierre des Essarts
46.9227,-2.1671,,,PA00110032,Q22962909,Moulin à vent dit Moulin-vieux-de-la-Frandière (ancien),3,1977-01-14 ,
46.4808,-0.9102,place_of_worship,christian,PA00110306,Q3582200,,3,1991-06-11 ,fr:Église Saint-Julien de Petosse
46.5395,-0.6444,bridge,,PA00110207,Q22963054,Pont de Fleuriau sur la Vendée (également sur commune de Faymoreau),3,1982-07-12 ,
46.5621,-0.6682,place_of_worship,christian,PA00110206,Q22963052,,3,1932-11-09 ,
46.467193,-0.805371,building,C16,PA00110106,Q3389719,,3,1942-08-09 ,
46.5886,-0.8199,,C15,PA85000036,Q22999026,Logis seigneurial,3,2010-08-25 ,
46.3523,-1.2488,,C17,PA00110256,Q21007879,Ancienne abbaye royale,,,fr:Abbaye de Saint-Michel-en-l'Herm
46.5575,-1.0559,place_of_worship,christian,PA00110242,Q22963087,Église Notre-Dame et ancien ossuaire,3,1989-02-06 ,
46.4845,-1.4604,,,PA00110226,Q22963074,Enclos protohistorique,3,1988-06-01 ,
46.6411,-1.5128,,C16,PA00135561,Q22994851,Logis de la Gautronnière,3,1995-12-26 ,
46.405,-0.8936,place_of_worship,christian,PA00110284,Q22963130,,3,1927-12-26 ,
46.4316,-0.8998,yes,C13,PA00110307,Q22963155,Chapelle Notre-Dame-des-Coussais (ancienne),3,1991-12-16 ,
46.6072,-1.8094,archaeological_site,megalith,PA00110058,Q3305895,Menhir de la Crulière,2,1934-02-18 ,fr:Menhir de la Crulière
46.7316,-1.76,castle,C16,PA00110017,Q2971086,Château de l'Audardière,3,1981-03-02 ,fr:Château de l'Audardière
46.3786,-1.0852,place_of_worship,christian,PA00110308,Q22963156,,3,1991-12-16 ,
46.467232,-0.805569,building,C16,PA00110115,Q3389719,Maison à arcades,3,1942-06-15 ,
46.7532,-1.8499,,,PA00110080,Q15945083,Allée couverte de la Pierre-Folle,2,1929-04-13 ,fr:Allée couverte de la Pierre-Folle
46.4996,-0.9981,,C12,PA00132778,Q22975607,Ancienne commanderie de templiers de Féolette,3,1994-11-30 ,
46.4879,-1.0349,,C17,PA85000033,Q22999021,Ancien château de l'Ilôt-les-Tours,3,2008-06-24 ,
46.6708,-1.4247,place_of_worship,christian,PA00110212,Q3582368,Église Saint-Louis,2,1982-07-12 ,fr:Église Saint-Louis de La Roche-sur-Yon
46.871,-1.0322,castle,manor,PA00110136,Q22962995,Manoir du Bignon,3,1987-11-12 ,
46.775,-0.8257,place_of_worship,christian,PA00110203,Q22963049,Église du Vieux-Pouzauges,2,1939-03-07 ,
46.8713,-1.0129,place_of_worship,christian,PA00110135,Q22962994,,3,1927-12-26 ,fr:Église Notre-Dame des Herbiers
46.4679,-0.80443,building,C16,PA00110102,Q3146048,Hôtel de la Sénéchaussée,3,1988-10-24 ,fr:Hôtel de la Sénéchaussée
46.7833,-0.8362,place_of_worship,christian,PA00110202,Q22963048,,3,1932-05-11 ,
46.9379,-2.1665,,,PA00110030,Q22962907,Moulin à vent dit Moulin de la Plaine,3,1977-10-06 ,
46.5366,-1.7737,place_of_worship,christian,PA00110191,Q22963038,,2,1908-10-14 ,
46.7756,-0.9592,castle,C16,PA85000006,Q22998968,Château de la Pelissonnière,3,1997-11-14 ,fr:Château de la Pelissonnière
46.5799,-1.0251,,,PA85000026,Q3162683,Logis Le Bâtiment,,,
46.9333,-1.9092,monastery,abbey,PA00110048,Q2820762,Abbaye de l'Ile-Chauvet (ancienne),2,1992-01-30 ,fr:Abbaye de l'Île-Chauvet
46.7495,-1.9037,archaeological_site,megalith,PA00110189,Q22963037,Menhir dit La Pierre-au-Trésor-de-la-Triée,2,1924-05-12 ,
46.5299,-0.6829,monastery,C13,PA00110121,Q22962981,Prieuré de Foussais (ancien),3,1986-09-24 ,
46.467206,-0.805438,building,C16,PA00110107,Q3389719,,3,1942-08-09 ,
46.5802,-1.0296,castle,C15,PA00110250,Q22963096,Château de Saint-Juire,3,1972-12-15 ,
46.912,-1.8261,castle,manor,PA00110124,Q22962986,Manoir dit La Vieille Fonteclose (Maison de Charette),3,1975-12-05 ,
46.7647,-0.8982,castle,C14,PA00110292,Q22963139,Château du Fief-Milon,,,fr:Château du Fief-Milon
46.5442,-1.0713,,,PA00110243,Q22963088,Logis du Petit-Magny,3,1985-12-19 ,
46.9378,-1.8865,building,C16,PA00110050,Q22962927,Maison du 16e siècle près de l'église,3,1927-12-26 ,fr:Maison
46.7663,-1.8314,castle,C15,PA00110081,Q22994771,,3,1926-06-10 ,fr:Château de Commequiers
46.1481,0.2968,place_of_worship,christian,PA00105429,Q962469,Église Saint-Nicolas,,,fr:Église Saint-Nicolas de Civray
46.435957,0.122727,building,C16,PA00105512,Q22956084,Maisons à pans de bois du 16e siècle,3,1927-06-28 ,
46.496296,0.317785,castle,C15,PA00105807,Q22957311,Château de Bernay,3,1992-07-03 ,
46.913039,0.561697,place_of_worship,christian,PA00105757,Q22956741,Église Notre-Dame,2,1914-12-21 ,
46.426654,0.868462,building,C18,PA00105550,Q22956182,,3,1986-10-08 ,
46.4567,0.4383,castle,C14,PA00105462,Q2968838,Château de Chambonneau,3,1964-02-12 ,fr:Château de Chambonneau
46.356891,0.392332,place_of_worship,christian,PA00105518,Q22956101,,3,1952-10-16 ,
46.588412869987,0.34402817487717,,,PA00105658,Q22956499,Vestiges des thermes publics gallo-romains,2,1986-08-11 ,
46.686646,0.372247,,C16,PA00105471,Q2967787,Château-Couvert,3,1990-09-21 ,
46.421372,1.122231,place_of_worship,christian,PA00125700,Q22969130,Église Notre-Dame,3,1993-06-07 ,
46.6805,0.21518,castle,C18,PA00105787,Q22957256,,3,1988-03-07 ,
46.97528,0.60167,,C17,PA00105572,Q2971531,Domaine du château des Ormes,,,fr:Château des Ormes
46.417437,0.257165,castle,manor,PA00105780,Q22957137,Manoir de Jorigny,3,1973-10-04 ,
46.41088,0.59712,archaeological_site,megalith,PA00105767,Q22956920,Dolmen,3,1952-01-19 ,
46.906433,0.349267,place_of_worship,christian,PA00105729,Q22956587,,3,1935-04-17 ,
46.811486,0.1627349,place_of_worship,christian,PA00105423,Q22955884,Église Saint-Saturnin,3,1925-07-16 ,
46.8200859,0.5448687,building,C16,PA00125691,Q22969121,Hôtel des Sibylles,2,1995-05-02 ,
46.770241666667,0.53667138888889,,,PA00105563,Q22956196,Théâtre gallo-romain (vestiges du),,,
46.5802485,0.34455320000006,building,C15,PA00105622,Q22956321,,3,1969-12-23 ,
46.788659,0.082923,yes,C19,PA86000035,Q22999122,Chapelle funéraire de Mazeuil,3,2008-05-15 ,
46.50725,1.003042,monastery,C12,PA00105477,Q3559288,Prieuré de Villesalem,,,fr:Prieuré de Villesalem
46.189396,0.190351,building,C15,PA00105789,Q22957292,Maison noble,3,1989-09-18 ,
46.939447,0.485268,castle,C15,PA00105543,Q22956171,,3,1969-12-23 ,
46.7884,0.0846,place_of_worship,christian,PA00105527,Q3581780,Église Saint-Hilaire,2,1963-01-21 ,fr:Église Saint-Hilaire de Mazeuil
46.789223,0.184726,citywalls,,PA00105537,Q22956153,Remparts de la citadelle (anciens),3,1941-10-23 ,
46.720928,0.862923,archaeological_site,roman_villa,PA86000042,Q22999136,Villa des Iles,3,2010-12-15 ,
46.6283683,0.09956359,castle,C15,PA86000008,Q22999075,,3,1998-01-05 ,
46.075432,0.363225,castle,C15,PA00105736,Q22956598,Château de Cibioux,3,1983-09-15 ,
46.808332,0.018338,place_of_worship,christian,PA00105463,Q22955956,Église Saint-Cybard,3,1926-06-17 ,
46.4271719,0.30410885,archaeological_site,megalith,PA00105392,Q22955854,Dolmen d'Arlait B,3,1977-09-01 ,
46.4176388,0.31479477,castle,,PA00105391,Q22955851,,,,
46.47174,0.32436,,,PA00105338,Q22955791,Perrier avec le dolmen dit de Laverré,2,1958-04-14 ,
47.13635,0.000453,place_of_worship,christian,PA00105714,Q22956577,,3,1939-02-28 ,
46.683894,0.405396,archaeological_site,megalith,PA00105689,Q22956550,Dolmen d'Aillé,2,1932-08-10 ,
46.509095,0.420975,yes,C13,PA00125697,Q22969127,Chapelle de Monvinard,3,1993-06-07 ,
46.6791233,0.5797863,castle,C19,PA00105801,Q22957304,Château de Mariéville et abords,3,1990-12-17 ,
46.716993,0.38766,castle,C18,PA00132785,Q22975614,Château de la Valette,3,1994-06-22 ,
46.782731,0.182653,,C13,PA00105534,Q22956143,Ancien prieuré Saint-André,,,
46.4629009,0.71580648,,C17,PA00105380,Q22955838,Logis de la Baudinière,3,1987-03-06 ,
47.110334,0.0814,,,PA00105361,Q22955817,Allée couverte dite La Pierre-Folle,2,1889 ,
46.808391,0.622404,,C15,PA00105709,Q22956572,Commanderie de la Foucaudière (ancienne),3,1932-10-04 ,
46.5792209,0.34302500000001,building,C16,PA00105625,Q22956332,,3,1944-10-21 ,
46.270793,0.301888,place_of_worship,christian,PA00125699,Q22969129,Église Saint-Laurent,3,1993-06-07 ,
46.5385838,0.03480434,place_of_worship,christian,PA00105346,Q22955802,Église de Nesde,3,1932-10-04 ,
46.71319348,0.020406246,,C18,PA86000027,Q22999113,Moulin à vent,3,2005-03-14 ,
46.5794822,0.34417759999997,building,,PA00105633,Q22956360,,3,1931-01-12 ,
46.5801331,0.34312829999999,building,C16,PA00105630,Q22956350,,3,1927-02-18 ,
46.441417,0.475864,castle,C17,PA00105765,Q22956880,Château du Breuil,3,2004-10-26 ,
46.077663,0.370885,place_of_worship,christian,PA00105737,Q22956600,,3,1935-04-17 ,
46.36325,0.909752,tower,defensive,PA00105722,Q3036718,Donjon de Lenest (ou de Lenet),2,1990-02-16 ,fr:Donjon de Lenest
46.5495789,0.64046859,,,PA00105416,Q22955877,Grotte de Jioux,2,1910-01-08 ,
